date,M0009942,M0001629,M0150193,M0062858,M0043821,M0061518,M0000545,G0008368,G0003882,M0067855,M0009808,S2707403,M1001654,G0000891,M0009870,S0000236,S0114186,S0114187,S0047907,S0047914,S0047919,S0047926,S0047925,S0047927,S0047934,S0047905,M0001022,S5116010,M5464271,M0000272,M0061614,M0024072,S0073285,S5914515,S0178726,M0001427,M5405212,M0012303,M0020188,M0020209,M0020251,M0020194,M0020215,M0020257,M0020193,M0020214,M0020256,M0020191,M0020212,M0020254,M0000604,M0012939,M0012948,M0012949,M0010157,M0010160,M0041652,M0041653,M0041654,M0041655,M0041656,M0041657,M0041658,M0041659,M0041660,M0017146,M0017147,M0017148,M0017149,M0017150,M0017151,M0041372,M0041374,M0041378,M0041371,M0041373,M0041377,M0000185,M0058007,M0066316,M5523040,M5438206,M0012288,M0012988,M0041739,M0041743,M5207472,M0011453,M5781505,M0011456,M5207480,M0011454,M5207487,M5207488,M0062945,M0062946,M0062947,M0062948,G0000894,G0000895,G0000897,y
2017/1/24,,,,,,,,,,6.857,,,3.2745,2.47,,,,,,,,,,,,,,,,,,,,101.39,,,,,3142.5533,3364.4509,9941.5474,0.184218,0.011002,-0.347264,5.7785,0.3701,-34.6437,125.973881,66.194226,124.810347,,,,,,,2.1556,2.9033,3.4809,3.9373,3.8813,4.1383,4.2272,4.1916,4.1896,2.9977,2.8124,2.7926,3.0479,2.769,2.8165,,100,100,,2.4,2.55,6.8331,6.8286,6.856,,,,,17860.2047,2.6142,,,,,,,,,0.06661,0.20643,0.30321,0.60571,0.68833,0.72289,0.77333,2.9033
2017/1/25,,,,,,,,,,6.8796,,,3.3383,2.53,,,,,,,,,,,,,,,,,,,,101.39,,,,,3149.5547,3375.9042,9977.9628,0.222793,0.340421,0.366295,7.0014,11.4533,36.4154,112.073827,58.376931,110.843863,,,,,,,2.181,2.6821,3.6474,3.6862,3.9158,4.0926,4.365,4.4,4.2792,2.9045,2.8453,2.7975,2.9345,2.8155,2.8053,,150,150,,2.4,2.55,6.8596,6.8526,6.88,,,,,13261.6165,2.8422,,,,,,,,,0.07179,0.20286,0.3025,0.60357,0.68833,0.72344,0.77611,2.6821
2017/1/26,,,,,,,,,,6.878,,,3.3447,2.51,,,,,,,,,,,,,,,,,,,,,,,,,3159.166,3387.9606,10052.0496,0.305164,0.357131,0.742504,9.6113,12.0564,74.0868,113.876772,65.316647,103.735008,,,,,,,2.6239,2.6523,3.5583,3.755,3.5424,4.0474,4.1556,4.5,,2.7523,2.8469,2.7653,2.7549,2.8461,2.7371,,500,100,,2.4,2.55,6.8588,6.8616,6.889,,,,,5846.2839,3.1687,,,,,,,,,0.06786,0.20643,0.30393,0.60268,0.68722,0.72178,0.77611,2.6523
2017/1/27,,,,,,,,,,,,,,2.49,,,,,,,,,,,,,,,,,-2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18912,0.2168,0.30679,0.5925,0.69,0.72011,0.77833,
2017/1/30,,,,,,,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69167,0.72206,0.78,
2017/1/31,14800,1086366.65,248546.63,230254.5,15,17,2.93725,99.92145,13639.8,,,10.4,,2.45,120,,35668,3651,17.2,4.26,1.44,2.29,2.26,4.63,5.42,133.11,1.9245,54.67,115.771107,,,,,,,,,109.2,,,,,,,,,,,,,3131.0615,,,,2280249,2104821,,,,,,,,,,,,,,,,,,,,,,,,,,16.29,,,,,,,,,,,,,,,,,0.69,0.7215,0.77944,
2017/2/1,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10421,0.21732,0.30571,0.59286,0.69111,0.7215,0.78,
2017/2/2,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06929,0.21786,0.30643,0.57821,0.68833,0.72056,0.77667,
2017/2/3,,,,,,,,,,6.874,,,3.4076,2.49,,122.26,,,,,,,,,,,,,,,-700,,,101.39,,,,,3140.17,3364.4923,10004.8444,-0.601298,-0.692697,-0.469608,-18.996,-23.4683,-47.2052,92.224736,55.188861,98.785051,,,,,,,2.1887,2.7057,2.8256,3.5793,3.8622,3.9759,4.2,4.0981,4,2.7065,2.8434,2.7409,2.7052,2.8729,2.6924,200,100,200,2.35,2.5,2.65,6.8556,6.8486,6.876,,,,,12452.4099,2.4017,,,,,,,,,0.06607,0.20786,0.30571,0.57036,0.69278,0.72167,0.77556,2.7057
2017/2/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2377,2.5233,3.0023,3.8695,4.2,4.0672,4.1813,4.2817,4.2956,2.7233,2.8371,2.7329,2.7283,2.8851,2.6771,,,,,,,,,,,,,,8736.8826,2.3021,,,,,,,,,,,,,,,,2.5233
2017/2/6,,,,,,,,,,6.8637,,,3.4659,2.42,,,,,,,,,,,,,,,,,,,,101.05,,,,,3156.9838,3373.2051,10078.7336,0.535442,0.258963,0.738534,16.8138,8.7128,73.8892,127.198283,68.52136,125.749176,,,,,,,2.3077,2.6376,3.1036,3.6585,4.1561,4.2454,4.2921,4.2942,4.25,2.6765,2.7986,2.71,2.6908,2.8694,2.6648,,,,,,,6.8606,6.8536,6.881,,,,,18517.6251,2.4277,,,,,,,,,0.06907,0.20893,0.30929,0.57089,0.68833,0.72222,0.77528,2.6376
2017/2/7,,,,,,,,,,6.8815,,,3.4716,2.4,,,,,,,,,,,,,,,,,,,,101.05,,,,,3153.0878,3365.6849,10055.5657,-0.123409,-0.222939,-0.229869,-3.896,-7.5202,-23.1679,128.337442,63.754462,140.322344,,,,,,,2.3009,2.6875,3.537,3.8992,4.0841,4.3047,4.4052,4.3869,4.4,2.6365,2.7381,2.706,2.6409,2.7877,2.6724,,,,,,,6.8604,6.8506,6.878,,,,,18536.7659,2.4425,,,,,,,,,0.06643,0.205,0.305,0.56071,0.68778,0.72111,0.77278,2.6875
2017/2/8,,,,,,,,,,6.878,,,3.4532,2.34,,,,,,,,,,,,,,,,,,,,100.91,,,,,3166.9818,3383.2878,10130.1213,0.440647,0.523011,0.741436,13.894,17.6029,74.5556,144.920187,75.402879,151.350136,,,,,,,2.2637,2.7791,3.4071,3.8514,4.0674,4.1935,4.4972,4.3162,4.4,2.642,2.6837,2.7075,2.6417,2.6983,2.6822,,,,,,,6.8849,6.8745,6.9021,,,,,18757.477,2.4615,,,,,,,,,0.06714,0.19929,0.28179,0.545,0.68667,0.71972,0.77167,2.7791
2017/2/9,,,,,,,,,,6.8672,,,3.4054,2.4,,,,,,,,,,,,,,,,,,,,100.91,,,,,3183.1794,3396.2924,10182.7281,0.511452,0.384378,0.519311,16.1976,13.0046,52.6068,191.640327,97.558515,174.402073,,,,,,,2.2621,2.7017,3.1277,3.8146,4.1782,4.2746,4.5061,4.4394,4.4914,2.6734,2.6858,2.7196,2.6667,2.6859,2.7,,,,,,,6.871,6.8546,6.882,,,,,17756.2531,2.4028,,,,,,,,,0.06571,0.18464,0.26679,0.53071,0.68667,0.71611,0.77056,2.7017
2017/2/10,,,,,,,,,,6.8814,,,3.4257,2.41,,120.19,,,,,,,,,,,,,,,-6250,,,100.86,,,,,3196.699,3413.4868,10186.3764,0.42472,0.50627,0.035828,13.5196,17.1944,3.6483,239.348913,123.76872,188.956974,,,,,,,2.2568,2.6096,3.1137,3.841,4.1082,4.2902,4.4746,4.4832,4.4849,2.6742,2.6927,2.7227,2.6647,2.6965,2.7163,,,,,,,6.8819,6.8646,6.8921,,,,,17785.2816,2.3839,,,,,,,,,0.06393,0.16929,0.25,0.51607,0.68778,0.71417,0.77111,2.6096
2017/2/13,,,,,,,,,,6.8793,,,3.4114,2.43,,,,,,,,,,,,,,,,,,,,100.82,,,,,3216.8394,3436.275,10270.8252,0.630037,0.667593,0.829037,20.1404,22.7882,84.4488,220.191508,120.144538,181.903477,,,,,,,2.2519,2.7536,3.1376,3.8503,4.1531,4.2176,4.3023,4.4577,4.4,2.6792,2.6783,2.7156,2.6809,2.6859,2.7274,200,300,500,2.35,2.5,2.65,6.8898,6.8745,6.9021,,,,,20493.616,2.3899,,,,,,,,,0.06143,0.16571,0.24107,0.51,0.68722,0.71528,0.77,2.7536
2017/2/14,,,,,,,,,,6.8674,,,3.4334,2.47,,,,,,,,,,,,,,,,,,,,100.75,,,,,3217.928,3435.8042,10264.9178,0.033841,-0.013701,-0.057516,1.0886,-0.4708,-5.9074,188.798088,94.809465,161.967542,,,,,,,2.2619,2.851,3.4508,3.995,4.2106,4.3187,4.4592,4.394,,2.699,2.6754,2.7225,2.7004,2.6707,2.7431,300,400,600,2.35,2.5,2.65,6.8806,6.8646,6.8921,,,,,19917.7757,2.3925,,,,,,,,,0.06279,0.16679,0.24036,0.51,0.68722,0.715,0.77,2.851
2017/2/15,,,,,,,,,,6.8672,,,3.4311,2.51,,,,,,,,,,,,,,,,,,,,100.6,,,,,3212.9857,3421.7131,10177.2524,-0.153586,-0.410125,-0.854029,-4.9423,-14.0911,-87.6654,241.507706,127.643338,184.658833,,,,,,,2.2925,3.1601,3.678,4.0745,4.4031,4.3608,4.485,4.5906,4.45,2.7372,2.7012,2.7415,2.7328,2.6873,2.7667,500,200,500,2.35,2.5,2.65,6.8632,6.8596,6.887,,,,,21265.1523,2.456,,,,,,,,,0.05798,0.16321,0.24,0.50321,0.68556,0.71778,0.77222,3.1601
2017/2/16,,,,,,,,,,6.8585,,,3.3913,2.45,,,,,,,,,,,,,,,,,,,,100.62,,,,,3229.6184,3440.9331,10253.9566,0.517671,0.561707,0.753683,16.6327,19.22,76.7042,216.955942,108.276962,164.691735,,,,,,,2.4404,3.1258,3.8449,4.09,4.3142,4.3464,4.5547,4.2,,2.8311,2.7711,2.7904,2.8069,2.7368,2.8048,800,800,900,2.35,2.5,2.65,6.8629,6.8526,6.88,,,,,18605.4498,2.5997,,,,,,,,,0.06054,0.16621,0.23964,0.49143,0.68611,0.71889,0.78056,3.1258
2017/2/17,,,,,,,,,,6.8709,,,3.3532,2.42,,118.32,,,,,,,,,,,,,,,-1500,,,100.4,,,,,3202.0756,3421.4419,10197.9179,-0.852819,-0.566451,-0.546508,-27.5428,-19.4912,-56.0387,226.228177,114.600036,180.830329,,,,,,,2.4971,3.1194,3.7729,4.0673,4.3401,4.3428,4.547,4.5118,4.4514,2.9225,2.8281,2.8294,2.8928,2.7788,2.8319,500,500,500,2.35,2.5,2.65,6.8456,6.8456,6.873,,,,,18311.5161,2.6799,,,,,,,,,0.06464,0.16107,0.23643,0.48107,0.68611,0.71444,0.77944,3.1194
2017/2/20,,,,,,,,,,6.8782,,,3.292,,,,,,,,,,,,,,,,,,,,,100.4,,,,,3239.9613,3471.3926,10328.9975,1.183161,1.459931,1.285356,37.8857,49.9507,131.0796,232.152096,132.628862,179.115372,,,,,,,2.6134,3.3453,4.0139,4.3586,4.3095,4.3782,4.577,4.4835,4.5073,3.0169,2.889,2.8626,2.9961,2.8385,2.8539,700,600,400,2.35,2.5,2.65,6.8743,6.8586,6.886,,,,,19603.8068,2.8021,,,,,,,,,0.07304,0.1675,0.24107,0.48589,,0.71444,0.77722,3.3453
2017/2/21,,,,,,,,,,6.8826,,,3.3039,2.43,,,,,,,,,,,,,,,,,,,,100.33,,,,,3253.3257,3482.823,10405.7459,0.412486,0.329274,0.743038,13.3644,11.4304,76.7484,211.673066,114.842009,189.263542,,,,,,,2.7369,3.7425,4.3422,4.4922,4.4931,4.4714,4.4587,4.4985,4.5338,3.1362,2.9707,2.9038,3.1169,2.9087,2.8482,400,300,300,2.35,2.5,2.65,6.879,6.8695,6.8971,,,,,20582.8407,3.001,,,,,,,,,0.06842,0.16321,0.23643,0.47429,0.68611,0.71444,0.77944,3.7425
2017/2/22,,,,,,,,,,6.878,,,3.3117,2.42,,,,,,,,,,,,,,,,,,,,100.24,,,,,3261.2184,3489.7567,10444.3769,0.242604,0.199083,0.371247,7.8927,6.9337,38.631,207.453776,102.815994,193.84171,,,,,,,2.7068,3.776,4.3832,4.7041,4.5027,4.5562,4.615,4.5513,4.5541,3.3247,3.1022,2.9816,3.2951,3.014,2.8561,500,400,300,2.35,2.5,2.65,6.883,6.87,6.8976,,,,,20171.2543,2.9934,,,,,,,,,0.09071,0.18571,0.25357,0.46821,0.68333,0.71389,0.77944,3.776
2017/2/23,,,,,,,,,,6.8774,,,3.2963,2.38,,,,,,,,,,,,,,,,,,,,100.22,,,,,3251.375,3473.3236,10432.6392,-0.301832,-0.470895,-0.112383,-9.8434,-16.4331,-11.7377,209.1798,99.53633,199.63323,,,,,,,2.6602,3.5088,3.9447,4.453,4.4672,4.4145,4.5963,4.5445,4.5,3.4614,3.2224,3.0677,3.4217,3.1143,2.9001,200,200,100,2.35,2.5,2.65,6.8695,6.8626,6.8901,,,,,20447.7276,2.8541,,,,,,,,,0.10839,0.195,0.25679,0.46679,0.68333,0.71222,0.77833,3.5088
2017/2/24,,,,,,,,,,6.8718,,,3.3014,2.31,,118.07,,,,,,,,,,,,,,,1550,,,100.15,,,,,3253.4327,3473.8517,10443.7297,0.063287,0.015204,0.106306,2.0577,0.5281,11.0905,186.406362,95.535133,175.696703,,,,,,,2.4788,3.2426,3.6054,4.1071,4.265,4.3111,4.4242,4.425,4.4724,3.5217,3.2947,3.1222,3.4982,3.1955,2.946,100,100,100,2.35,2.5,2.65,6.8655,6.8566,6.884,,,,,22098.9233,2.632,,,,,,,,,0.08799,0.19786,0.25571,0.46536,0.68278,0.71111,0.78056,3.2426
2017/2/27,,,,,,,,,,6.8714,,,3.2938,2.36,,,,,,,,,,,,,,,,,,,,100.17,,,,,3228.6602,3446.2228,10353.5545,-0.761427,-0.795339,-0.863439,-24.7725,-27.6289,-90.1752,182.581071,98.67216,172.898967,,,,,,,2.4773,3.0657,3.8574,4.154,4.1763,4.3607,4.5083,4.4837,4.5,3.511,3.3244,3.1411,3.5217,3.2589,2.9724,100,100,100,2.35,2.5,2.65,6.8814,6.8646,6.8921,,,,,22705.8379,2.6153,,,,,,,,,0.08748,0.19536,0.25571,0.46821,0.68333,0.71167,0.78444,3.0657
2017/2/28,23100,1098023.51,248919.17,231745.35,15,17,10.322581,99.96111,13655.3,6.8689,,10.3,3.2941,2.36,87.1,,35597,3633,17.38,3.96,1.46,2.35,2.34,4.55,5.56,133.38,0.685,55.11,116.158961,41377.8884,,,12.7,100.17,,,,112.6,3241.7331,3452.8103,10391.3442,0.404902,0.191151,0.364993,13.0729,6.5875,37.7897,151.244318,75.21526,155.309885,2486.2192,,,,2299913,2122572,2.7466,3.7195,4.035,4.1909,4.467,4.401,4.5416,4.4065,4.5,3.4249,3.3163,3.1359,3.4645,3.2907,2.9807,100,100,100,2.35,2.5,2.65,6.875,6.8606,6.888,,15.91,,,21283.8355,2.9586,,,,,,,,,0.13184,0.2075,0.2573,0.46357,0.68056,0.71111,0.78889,3.7195
2017/3/1,,,,,,,,,,6.88,,,3.3269,2.46,,,,,,,,,,,,,,,,,,,,100.92,,,,,3246.9335,3458.4376,10418.6218,0.16042,0.162977,0.262503,5.2004,5.6273,27.2776,190.67755,103.260354,180.173213,,,,,,,2.6398,3.3087,3.8465,4.2006,4.4973,4.5536,4.5745,4.4866,4.444,3.4524,3.404,3.2059,3.4618,3.3784,3.0329,100,100,100,2.35,2.5,2.65,6.8798,6.8613,6.8887,,,,,21685.2261,2.7901,,,,,,,,,0.08224,0.20143,0.25437,0.45643,0.68167,0.71111,0.81056,3.3087
2017/3/2,,,,,,,,,,6.882,,,3.3513,2.49,,,,,,,,,,,,,,,,,,,,101.34,,,,,3230.0281,3435.0963,10367.3063,-0.520657,-0.674909,-0.492536,-16.9054,-23.3413,-51.3155,181.215076,89.898077,176.616284,,,,,,,2.4896,3.1464,3.5883,3.6976,4.3768,4.5219,4.579,4.5,4.5,3.369,3.4034,3.2254,3.3667,3.3942,3.0655,100,100,100,2.35,2.5,2.65,6.8809,6.8695,6.8971,,,,,21782.2591,2.6235,,,,,,,,,0.07427,0.18571,0.23857,0.45693,0.68278,0.71167,0.83,3.1464
2017/3/3,,,,,,,,,,6.898,,,3.3573,2.49,,116.68,,,,,,,,,,,,,,,-2800,,,101.18,,,,,3218.3118,3427.8628,10397.0474,-0.362731,-0.210576,0.286874,-11.7163,-7.2335,29.7411,157.082368,80.994652,164.749827,,,,,,,2.3392,2.7266,3.2962,3.7112,4.3691,4.499,4.5331,4.5481,4.5045,3.2942,3.3799,3.2253,3.294,3.3961,3.0874,100,100,100,2.35,2.5,2.65,6.8896,6.8805,6.9081,,,,,21741.6833,2.4304,,,,,,,,,0.07016,0.18371,0.23529,0.45471,0.68278,0.71,0.83444,2.7266
2017/3/6,,,,,,,,,,6.8929,,,3.3698,2.49,,,,,,,,,,,,,,,,,,,,101.4,,,,,3233.8657,3446.484,10522.2767,0.483294,0.543231,1.20447,15.5539,18.6212,125.2293,156.092158,83.070882,177.216437,,,,,,,2.4542,2.8317,3.3308,3.6639,4.3761,4.5341,4.5746,4.5271,4.55,3.1643,3.2959,3.1835,3.1916,3.3566,3.0976,200,100,100,2.35,2.5,2.65,6.879,6.8745,6.9021,,,,,23474.7078,2.5662,,,,,,,,,0.06988,0.1785,0.23236,0.45536,0.68278,0.71,0.84667,2.8317
2017/3/7,,,,,,,,,,6.8987,,,3.3674,2.52,,,,,,,,,,,,,,,,,,,,101.42,,,,,3242.4063,3453.9565,10552.1443,0.264099,0.216815,0.283851,8.5406,7.4725,29.8676,164.064235,80.33472,177.394882,,,,,,,2.4615,3.1686,3.5237,3.7684,4.4806,4.5181,4.5335,4.5572,4.5625,3.0989,3.2232,3.1547,3.1466,3.3055,3.1071,100,100,100,2.35,2.5,2.65,6.8957,6.887,6.9146,,,,,22309.6096,2.633,,,,,,,,,0.06832,0.17821,0.23121,0.45393,0.68278,0.71389,0.85444,3.1686
2017/3/8,,,,,,,,,,6.907,,,3.3901,2.57,,,,,,,,,,,,,,,,,,,,101.61,,,,,3240.6646,3448.7313,10498.3127,-0.053716,-0.151282,-0.510148,-1.7417,-5.2252,-53.8316,160.731388,79.58769,160.875187,,,,,,,2.441,2.9694,3.4102,3.6878,4.5275,4.5785,4.55,4.6,,3.0236,3.1858,3.1634,3.0342,3.248,3.131,100,100,100,2.35,2.5,2.65,6.9032,6.8885,6.9161,,,,,21516.0901,2.5618,,,,,,,,,0.06671,0.17071,0.23021,0.45,0.68211,0.735,0.85778,2.9694
2017/3/9,,,,,,,,,,6.9085,,,3.4084,2.6,,,,,,,,,,,,,,,,,,,,101.74,,,,,3216.7457,3426.9438,10421.0578,-0.738086,-0.631754,-0.735879,-23.9189,-21.7875,-77.2549,167.371108,84.570381,160.817698,,,,,,,2.4307,2.8677,3.3755,3.6514,4.5173,4.6141,4.4404,4.5984,4.5,2.969,3.12,3.1488,2.9666,3.1667,3.1405,,,,,,,6.9125,6.9005,6.9281,,,,,21767.6714,2.5463,,,,,,,,,0.0646,0.16214,0.2275,0.4465,0.68211,0.81567,0.88139,2.8677
2017/3/10,,,,,,,,,,6.9157,,,3.4212,2.58,,115.99,,,,,,,,,,,,,,,-1100,,,101.75,,,,,3212.7601,3427.8916,10451.0081,-0.123902,0.027657,0.287402,-3.9856,0.9478,29.9503,136.672743,70.016199,147.274867,,,,,,,2.3895,2.7364,3.326,3.6696,4.4669,4.5729,4.5242,4.5564,,2.9181,3.0601,3.126,2.9105,3.1023,3.1489,,,,,,,6.9123,6.9025,6.9301,,,,,21922.6577,2.4889,,,,,,,,,0.06554,0.16071,0.22821,0.45246,0.68189,0.84611,0.89056,2.7364
2017/3/13,,,,,,,,,,6.9092,,,3.4058,2.62,,,,,,,,,,,,,,,,,,,,101.82,,,,,3237.0244,3458.098,10559.8834,0.755248,0.881195,1.041768,24.2643,30.2064,108.8753,163.67376,91.684124,165.493243,,,,,,,2.3689,2.8136,3.3335,3.9474,4.4131,4.5845,4.615,4.5915,4.5505,2.9009,3.0009,3.0926,2.9119,3.0517,3.1553,100,100,100,2.35,2.5,2.65,6.8988,6.8925,6.9201,,,,,23062.1426,2.4994,,,,,,,,,0.06643,0.15229,0.21957,0.44725,0.68278,0.87889,0.91222,2.8136
2017/3/14,,,,,,,,,,6.9131,,,3.3696,2.6,,,,,,,,,,,,,,,,,,,,101.89,,,,,3239.3278,3456.6934,10531.7286,0.071158,-0.040618,-0.26662,2.3034,-1.4046,-28.1548,146.946022,77.077963,161.398251,,,,,,,2.3894,2.8619,3.4516,3.9524,4.8306,4.6409,4.574,4.65,,2.8897,2.9695,3.0685,2.9084,3.0275,3.1591,100,100,200,2.35,2.5,2.65,6.9118,6.9005,6.9281,,,,,24299.0963,2.5267,,,,,,,,,0.06868,0.14571,0.21536,0.442,0.68689,0.90889,0.92833,2.8619
2017/3/15,,,,,,,,,,6.9121,,,3.365,2.51,,,,,,,,,,,,,,,,,,,,101.98,,,,,3241.7597,3463.6436,10543.0096,0.075074,0.201065,0.107114,2.4319,6.9502,11.281,144.055682,79.104954,156.591444,,,,,,,2.4012,2.9308,3.6179,4.3302,4.8114,4.7358,4.6782,,4.6149,2.8423,2.911,3.0499,2.8473,2.9408,3.1596,100,100,400,2.35,2.5,2.65,6.9115,6.9015,6.9291,,,,,24924.1774,2.5641,,,,,,,,,0.06519,0.144,0.21293,0.44014,0.68667,0.92278,0.94278,2.9308
2017/3/16,,,,,,,,,,6.8978,,,3.2945,2.53,,,,,,,,,,,,,,,,,,,,102.43,,,,,3268.9354,3481.5066,10624.421,0.838301,0.515729,0.772184,27.1757,17.863,81.4114,189.416002,106.333913,186.118485,,,,,,,2.5363,3.76,3.6954,4.5097,4.7679,4.8193,4.7413,4.7433,4.7934,2.843,2.8904,3.0345,2.8378,2.9022,3.1482,200,200,400,2.45,2.6,2.75,6.8862,6.882,6.9096,,,,,23606.4567,2.778,,,,,,,,,0.06243,0.14386,0.21421,0.44607,0.92578,0.94567,0.97833,3.76
2017/3/17,,,,,,,,,,6.9085,,,3.3207,2.5,,114.86,,,,,,,,,,,,,,,-1200,,,103.82,,,,,3237.4471,3445.8051,10515.4141,-0.963259,-1.025461,-1.026003,-31.4883,-35.7015,-109.0069,200.583223,103.75556,203.74886,,,,,,,2.8224,3.5536,3.6949,4.406,4.8955,4.8374,4.6466,4.6036,4.775,3.0626,3.0072,3.1101,3.0168,2.9637,3.1799,200,200,200,2.45,2.6,2.75,6.8873,6.8845,6.9121,,,,,23385.1016,2.9903,,,,,,,,,0.05764,0.14429,0.21429,0.45079,0.92422,0.94611,0.97611,3.5536
2017/3/20,,,,,,,,,,6.9043,,,3.3141,2.47,,,,,,,,,,,,,,,,,,,,104,,,,,3250.8082,3449.6126,10532.3313,0.412705,0.110497,0.16088,13.3611,3.8075,16.9172,170.54843,88.734322,169.294749,,,,,,,2.8929,3.8797,3.757,4.848,5.0834,4.9731,4.8891,4.6256,4.7798,3.2279,3.1037,3.156,3.1793,3.0456,3.2011,600,200,200,2.45,2.6,2.75,6.8998,6.8915,6.9191,,,,,21970.2253,3.107,,,,,,,,,0.05796,0.14393,0.21429,0.44586,0.92644,0.94667,0.97722,3.8797
2017/3/21,,,,,,,,,,6.8977,,,3.3352,2.43,,,,,,,,,,,,,,,,,,,,104.15,,,,,3261.6108,3466.3468,10586.6214,0.332305,0.485104,0.515461,10.8026,16.7342,54.2901,162.719306,87.707855,159.544449,,,,,,,3.2723,5.0095,4.5716,5.1478,5.9009,5.6708,5.1834,5.0901,5.0748,3.4448,3.2344,3.229,3.3913,3.1498,3.2277,500,200,100,2.45,2.6,2.75,6.9071,6.8915,6.9191,,,,,21413.3533,3.5929,,,,,,,,,0.05871,0.14421,0.21429,0.44329,0.92533,0.94611,0.97722,5.0095
2017/3/22,,,,,,,,,,6.8871,,,3.3146,2.4,,,,,,,,,,,,,,,,,,,,104.27,,,,,3245.2198,3450.0502,10553.5265,-0.502543,-0.470138,-0.312611,-16.391,-16.2966,-33.0949,189.731649,104.935894,182.058906,,,,,,,3.0729,4.5903,4.2448,5.061,5.7694,5.4409,5.144,,4.8642,3.9072,3.5035,3.4083,3.8188,3.333,3.2905,500,200,200,2.45,2.6,2.75,6.8889,6.8765,6.9041,,,,,21286.5042,3.3684,,,,,,,,,0.05703,0.14614,0.21286,0.43743,0.92667,0.945,0.98389,4.5903
2017/3/23,,,,,,,,,,6.8875,,,3.3159,2.41,,,,,,,,,,,,,,,,,,,,104.71,,,,,3248.5495,3461.9782,10583.0432,0.102603,0.345734,0.279686,3.3297,11.928,29.5167,193.029144,94.318062,187.16045,,,,,,,2.8836,4.0151,4.4287,5.4394,5.5131,5.3336,5.0387,4.6519,4.8319,4.2081,3.6913,3.524,4.1457,3.4918,3.3292,100,100,100,2.45,2.6,2.75,6.8856,6.8735,6.9011,,,,,20625.7184,3.199,,,,,,,,,0.058,0.14407,0.21486,0.442,0.92611,0.94389,0.98167,4.0151
2017/3/24,,,,,,,,,,6.8876,,,3.2617,2.4,,114.31,,,,,,,,,,,,,,,800,,,104.97,,,,,3269.4451,3489.5997,10646.7236,0.643229,0.797853,0.601721,20.8956,27.6215,63.6804,219.777914,125.645833,184.858717,,,,,,,2.5904,3.1965,4.4075,5.6341,5.3671,5.0891,4.9919,4.6194,4.8672,4.2242,3.7845,3.5754,4.1949,3.6059,3.3541,,,,,,,6.8845,6.8795,6.9071,,,,,20545.1187,2.8638,,,,,,,,,0.05979,0.14571,0.215,0.44479,0.92667,0.94389,0.98278,3.1965
2017/3/27,,,,,,,,,,6.8764,,,3.2509,2.38,,,,,,,,,,,,,,,,,,,,105.13,,,,,3266.9552,3478.0385,10581.9185,-0.076157,-0.331304,-0.608686,-2.4899,-11.5612,-64.8051,201.852675,107.015377,179.075534,,,,,,,2.4674,3.4375,4.779,5.6979,4.8971,5.0298,4.8646,4.7,4.65,4.073,3.7542,3.5404,4.125,3.6522,3.3519,,,,,,,6.8701,6.8626,6.8901,,,,,22282.4754,2.8451,,,,,,,,,0.06393,0.17579,0.22086,0.44464,0.92444,0.94389,0.98222,3.4375
2017/3/28,,,,,,,,,,6.8858,,,3.2494,2.42,,,,,,,,,,,,,,,,,,,,105.25,,,,,3252.9479,3469.8093,10563.2852,-0.428757,-0.236605,-0.176086,-14.0073,-8.2292,-18.6333,161.710013,84.19482,158.398982,,,,,,,2.4886,3.0715,5.4086,5.5159,4.6487,5.0269,4.8269,,4.95,3.9481,3.7589,3.5374,4.0383,3.7148,3.3711,,,,,,,6.8782,6.8675,6.8951,,,,,20609.7573,2.9132,,,,,,,,,0.06607,0.19571,0.26286,0.44429,0.925,0.94389,0.98222,3.0715
2017/3/29,,,,,,,,,,6.8897,,,3.2722,2.39,,,,,,,,,,,,,,,,,,,,105.18,,,,,3241.3144,3465.1933,10520.8168,-0.357629,-0.133033,-0.402038,-11.6335,-4.616,-42.4684,216.105575,104.851706,184.996191,,,,,,,2.6287,4.1531,5.2963,5.4223,4.6889,5.0352,4.8,,,3.5825,3.7054,3.485,3.6532,3.736,3.3384,,,,,,,6.8915,6.8755,6.9031,,,,,20354.3317,3.0811,,,,,,,,,0.06607,0.21821,0.28393,0.44679,0.92556,0.94778,0.98222,4.1531
